Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.0618,-76.1249,,,"Garbage, Recycling & Graffiti","300 Wilson St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says the 300 block was skipped. 
43.0658,-76.1076,,,Water & Sewage,"212 S Collingwood Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Mimi
315-664-5668"
43.0634,-76.1075,,,Animals,"316 S Collingwood Ave Syracuse NY 13206, United States",Dog Control,Pitbull is routinely left outside on a tie out in freezing weather and defecates all over yard and on neighbor's driveway  Concern the dog will be hit because the tie out allows the dog to venture onto neighbor's driveway  
43.0536,-76.197,,,Water & Sewage,"215 Hayden Ave Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Shantell
315-391-0516
Jet Flush Requested"
43.0784,-76.1417,,,Animals,"114 Malverne Dr Syracuse, New York, 13208",Report Roadkill,Dead opossum in street 
43.0259,-76.1517,,,Sanitation Carts,"1318 Midland Ave Syracuse, New York, 13205",Cart Broken,recycling cart wheels broken off.  needs repair.
43.0173,-76.1505,,,Water & Sewage,"348 W Newell St Syracuse, New York, 13205",Other Sewer-related Concerns,"Carolyn
315-720-2945
Sewer Odor--Dispatched to 78"
43.05,-76.1697,,,Housing & Property Maintenance,"243 Richmond Ave Syracuse, New York, 13204",Report Trash/Debris Outside a Home/Building,"This house has people living in it and there is furniture, garbage and waste all piled up in the front yard and going down the driveway!!"
43.0554,-76.1335,,,Sanitation Carts,"207 Oak St Syracuse, New York, 13203",Cart Broken,"recycling cart wheel fell off during trash pickup Tuesday and is now missing.  Need new ones.
"
43.0502,-76.1697,,,Housing & Property Maintenance,"242 Richmond Ave Syracuse, New York, 13204",Unlawful Dumping on Vacant Land,There is a huge pile of garbage and furniture piled up in the driveway of this vacant home that has been sitting there for months!
43.0159,-76.1453,,,"Garbage, Recycling & Graffiti","200 W Calthrop Ave Syracuse, New York, 13205",Report Litter on Public Land,"Constituent called anonymously to report a pile of trash and debris at the curb. Stated the pile has been there for over a month, it is now attracting rodents to the area. Requesting for this to be picked up. "
43.0415,-76.1603,,,Water & Sewage,"Niagara St & Shonnard St Syracuse, New York, 13204",Report internal structural damage of a Catch Basin/Storm Drain,"#75
Replace Stone Top"
43.0607,-76.1046,,,Sanitation Carts,"438 S Midler Ave Syracuse, New York, 13206",Cart Broken,Wheel is off recycling cart
43.0505,-76.1521,,,Streets & Transportation,"100–120 E Water St Syracuse NY 13202, United States",Traffic Signals,"The pedestrian Walk, Don't Walk signal at the corner of Water and Salina Streets, by the University building, (south east corner) is not facing the pedestrian waiting at the corner. It keeps being fixed then moved again. I am not sure what is going on here, but it needs to face pedestrian traffic at that corner for good. "
43.0626,-76.1327,,,"Garbage, Recycling & Graffiti","206 Dewitt St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent says his recycling was skipped. 
43.0679,-76.0962,,,"Garbage, Recycling & Graffiti","144 Milford Dr E Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,Constituent called to report her recycling as a partial skip. No violations. 
43.0489,-76.101,,,"Garbage, Recycling & Graffiti","166 Fayette Blvd Syracuse, New York, 13224",Tires,1 tire
43.0497,-76.1762,,,"Garbage, Recycling & Graffiti","148 Lakeview Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,CONSTITUENT SAYS HIS WEEKLY TRASH WAS SKIPPED.
43.0665,-76.0916,,,"Garbage, Recycling & Graffiti","217 Burns Ave Syracuse, New York, 13206",Sanitation Exempt Skipped,CONSTITUENT SAYS THE TRASH AND RECYCLING WAS SKIPPED. 
43.0169,-76.1411,,,Water & Sewage,"3223 S Salina St Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Bruce
315-474-1338"
43.0614,-76.1379,,,"Garbage, Recycling & Graffiti","413 Douglas St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0716,-76.11,,,Water & Sewage,"235 Norwood Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Jim
315-727-0614"
43.079,-76.1399,,,"Garbage, Recycling & Graffiti","159 Harding St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Weekly trash skipped per caller
43.0487,-76.1049,,,Water & Sewage,"2701 E Fayette St Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Jean
315-445-2319"
43.0126,-76.1312,,,Feedback to the City,"114 Game Rd Syracuse, New York, 13210",Please use this space to provide feedback to the City,Game Road is in need of snow plowing - hasnt been plowed in two days - business road and people cant get through street
43.0388,-76.1771,,,Sanitation Carts,"265 Grand Ave Syracuse, New York, 13204",Cart Stolen,4 trash cart and 1 recycling cart. Shaunna Johnson can be reached at 315-800-7042. 
43.0126,-76.1312,,,Streets & Transportation,"114 Game Rd Syracuse, New York, 13210",Traffic Signals,Traffic light on Rock cut Road and Brighton Ave - The light lets about 5 cars through on Brighton Ave creating a large back up - there is not alot of traffic coming off Rock Cut Road - is there any way to adjust the timer on this Trafic Light to allow more cars going through the light?
43.0151,-76.1531,,,"Garbage, Recycling & Graffiti","157 Wiman Ave Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has trash building up around the property. Constituent said this is spilling onto their property. 
43.0708,-76.1421,,,"Garbage, Recycling & Graffiti","1307 Highland St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. She says her neighbors trash was also skipped. 
43.0448,-76.1708,,,"Garbage, Recycling & Graffiti","700 Block Of Marcellus St Syracuse, New York, 13204",Report Litter on Public Land,2 private vendor trash containers appear to be abandoned in the roadway and on the public walkway along the old Rockwell Building.
43.0621,-76.1048,,,Water & Sewage,"372 S Midler Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Dan
315-383-8903"
43.0485,-76.1823,,,"Garbage, Recycling & Graffiti","100 N Lowell Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent emailed Cityline stating that trash in the 100 block was skipped. 
43.0492,-76.1494,,,Housing & Property Maintenance,"228 E Washington St Syracuse, NY, 13202, USA",Other Housing & Property Maintenance Concern,"Please let this serve as notice that this is a danger to slip and fall, especially for the disabled and elderly. Fine the dang businesses. How can the City fine people hundreds of dollars for not putting out our trash right but cant do the same for big businesses like parking lots downtown? It’s literally across the street from City hall!
"
43.0484,-76.1506,,,Housing & Property Maintenance,"301 S Warren St Syracuse, NY, 13202, USA",Other Housing & Property Maintenance Concern,"Please let this serve as notice that this is a danger to slip and fall and forces people in wheelchairs to move into the street because they can’t use the public sidewalk.  This is a city owned park and it’s embarrassing that it’s never cleared in the snow. Christmas for ambulance chasers if anyone gets hurt. I’ve watched people in wheelchairs, several who live in this neighborhood at the YMCA, need to go in the street in order to get around this manifest laziness. Where are my tax dollars going?"
43.0803,-76.1522,,,Water & Sewage,"306 Kenwood Ave Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Tremaine
315-876-3540"
43.0096,-76.1413,,,Water & Sewage,"126 Fillmore Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Ed
315-877-6191"
43.0618,-76.1302,,,"Garbage, Recycling & Graffiti","1223 James St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.064,-76.0926,,,"Garbage, Recycling & Graffiti","321 Clover Ridge Dr Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0535,-76.1041,,,Streets & Transportation,"2500 Erie Blvd E Syracuse NY 13224, United States",Traffic & Parking Signs,2 signs indicating 2 lanes traffic traveling up Seeley  Confusing  Left sign should be left only .!.
43.0496,-76.1496,,,Streets & Transportation,"241 E Genesee St Syracuse, NY, 13202, USA",Street Lights,The replacement of the globe is appreciated however can we find one that is the same size and color?  I have personally replaced these in the past and obtained the matching globe at City Electric. 
43.0472,-76.153,,,Parking & Vehicles,"120 W Jefferson St Syracuse, New York, 13202",Parking Meter,Both parking meters on 100 block Jefferson st are not working 
43.0065,-76.1399,,,Water & Sewage,"119 Cordova St Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Ivelisse
315-766-9136"
43.0496,-76.1455,,,Parking & Vehicles,"501 E Washington St Syracuse, NY, 13202, USA",Report an illegally parked vehicle,Cars parked in the wrong side 400 block of Elm Street
43.0623,-76.0947,,,Streets & Transportation,"1601–1621 Caleb Ave Syracuse NY 13206, United States",Traffic & Parking Signs,
43.0487,-76.1501,,,"Garbage, Recycling & Graffiti","217 E Fayette St Syracuse, New York, 13202",Graffiti on Private Land,"in parking lot between church & building, Montgomery street building has gaffiti.   Building is old Masonic Temple building."
43.0592,-76.1346,,,"Garbage, Recycling & Graffiti","James St & Oak St Syracuse, New York, 13203",Graffiti on Public Land,on street light pole
43.0563,-76.1404,,,"Garbage, Recycling & Graffiti","James St & Lodi St Syracuse, New York, 13203",Graffiti on Public Land,on city traffic control box
43.0563,-76.1404,,,"Garbage, Recycling & Graffiti","James St & Lodi St Syracuse, New York, 13203",Graffiti on Public Land,on City traffic control box
43.0556,-76.142,,,"Garbage, Recycling & Graffiti","741 James St Syracuse, New York, 13203",Graffiti on Public Land,on Post Office mail box
43.0543,-76.1445,,,"Garbage, Recycling & Graffiti","James St & N Mcbride St Syracuse, New York, 13203",Graffiti on Public Land,on Post Office mail box
43.0546,-76.1444,,,"Garbage, Recycling & Graffiti","601 James St Syracuse, New York, 13203",Graffiti on Private Land,"on James side & on McBride side, on building"
43.0536,-76.146,,,"Garbage, Recycling & Graffiti","James St & N Townsend St Syracuse, New York, 13203",Graffiti on Public Land,on city traffic control box
43.0723,-76.139,,,"Garbage, Recycling & Graffiti","Grant Blvd & Wadsworth St Syracuse, New York, 13208",Graffiti on Public Land,on city traffic control box
43.0724,-76.1367,,,"Garbage, Recycling & Graffiti","Grant Blvd & Oak St Syracuse, New York, 13208",Graffiti on Public Land,on city traffic control box
43.0686,-76.112,,,"Garbage, Recycling & Graffiti","James St & Marlborough Rd Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0686,-76.1105,,,"Garbage, Recycling & Graffiti","James St & Lillian Ave Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0619,-76.1045,,,"Garbage, Recycling & Graffiti","Sunnycrest Rd & S Midler Ave Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0558,-76.117,,,"Garbage, Recycling & Graffiti","1463 Burnet Ave Syracuse, New York, 13206",Graffiti on Private Land,on building
43.0522,-76.1432,,,"Garbage, Recycling & Graffiti","332 Burnet Ave Syracuse, New York, 13203",Graffiti on Private Land,"on Verizon equipment box, in lawn near this address"
43.0584,-76.1222,,,"Garbage, Recycling & Graffiti","Robinson St & Teall Ave Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0542,-76.1305,,,Water & Sewage,"341 Elm St Syracuse, NY, 13203, USA",Sewer Back-ups (INTERNAL),"crystal 
925-8908
b/u"
43.0207,-76.1418,,,Housing & Property Maintenance,"129 E Brighton Ave Syracuse, New York, 13205",Property Damage- INTERNAL,sewer cap missing due to snow and ice 
43.0581,-76.1257,,,"Garbage, Recycling & Graffiti","Robinson St & Vine St Syracuse, NY, 13203, USA",Graffiti on Private Land,on boarded up building
43.0581,-76.1257,,,"Garbage, Recycling & Graffiti","Robinson St & Vine St Syracuse, New York, 13203",Graffiti on Private Land,vacant building on two faces of building
43.031,-76.1511,,,Water & Sewage,"201 Furman St Syracuse, New York, 13205",Other Sewer-related Concerns,The drainage pipe in my basement for my washer machine has standing water and not draining at all. This is a new build I may need a flush.
43.0535,-76.1245,,,"Garbage, Recycling & Graffiti","Burnet Ave & Sherwood Ave Syracuse, New York, 13203",Graffiti on Public Land,on Spectrum cable box
43.0527,-76.1275,,,"Garbage, Recycling & Graffiti","Burnet Ave & N Beech St Syracuse, New York, 13203",Graffiti on Public Land,on Post Office mail box
43.0599,-76.1469,,,"Garbage, Recycling & Graffiti","Lodi St & Butternut St Syracuse, New York, 13208",Graffiti on Public Land,on DPW crossing signal pole
43.0552,-76.1382,,,"Garbage, Recycling & Graffiti","Green St & Lodi St Syracuse, NY, 13203, USA",Graffiti on Public Land,2nd.    on city traffic control box
43.0552,-76.1382,,,"Garbage, Recycling & Graffiti","Lodi St & Green St Syracuse, New York, 13203",Graffiti on Public Land,on Verizon equipment box
43.0569,-76.1415,,,"Garbage, Recycling & Graffiti","Lodi St & E Willow St Syracuse, New York, 13203",Graffiti on Public Land,on city traffic control box
43.0632,-76.1361,,,"Garbage, Recycling & Graffiti","Oak St & Park St Syracuse, NY, 13203, USA",Graffiti on Public Land,"near old KFC driveway, Verizon equipment box"
43.0632,-76.1361,,,"Garbage, Recycling & Graffiti","Oak St & Park St Syracuse, NY, 13203, USA",Graffiti on Public Land,Verizon equipment box
43.0632,-76.1361,,,"Garbage, Recycling & Graffiti","Oak St & Park St Syracuse, NY, 13203, USA",Graffiti on Public Land,city traffic control box
43.0632,-76.1361,,,"Garbage, Recycling & Graffiti","Park St & Oak St Syracuse, New York, 13203",Graffiti on Public Land,"first:  on Verizon telephone box.
second:  on second box, opposite side of street.
"
43.073,-76.1058,,,"Garbage, Recycling & Graffiti","279 N Midler Ave Syracuse, New York, 13206",Trash Can on Public Land,I will be putting out extra trash from.the holidays and I am moving out so it's extra trash from cleaning out apartment 
43.057,-76.1692,,,Water & Sewage,"Spencer St & Hunter Ave Syracuse, New York, 13204",Other Sewer-related Concerns,"David  317-5020
Manhole cover is off
Dispatched to W. Howard"
43.0622,-76.1321,,,Housing & Property Maintenance,"1 Brattle Rd Syracuse, New York, 13203",Other Housing & Property Maintenance Concern,Sidewalk at 1 Brattle Road is an extreme health and safety hazard. Children walk that sidewalk to and from school and it’s a shame the property owner never clears it. Please help the children. 
